user_id,application_id,target,prob_good
U02795,APP02795,1,0.781
U02796,APP02796,1,0.8
U02797,APP02797,1,0.95
U02798,APP02798,1,0.89
U02799,APP02799,1,0.95
U02800,APP02800,1,0.92
U02801,APP02801,1,0.8
U02802,APP02802,1,0.95
U02803,APP02803,1,0.8
U02804,APP02804,1,0.929
U02805,APP02805,1,0.8
U02806,APP02806,1,0.922
U02807,APP02807,1,0.922
U02808,APP02808,1,0.93
U02809,APP02809,1,0.95
U02810,APP02810,1,0.932
U02811,APP02811,1,0.923
U02812,APP02812,1,0.884
U02813,APP02813,1,0.921
U02814,APP02814,1,0.912
U02815,APP02815,1,0.868
U02816,APP02816,1,0.896
U02817,APP02817,1,0.896
U02818,APP02818,1,0.923
U02819,APP02819,0,0.73
U02820,APP02820,1,0.918
U02821,APP02821,1,0.8
U02822,APP02822,0,0.95
U02823,APP02823,0,0.88
U02824,APP02824,1,0.948
U02825,APP02825,1,0.868
U02826,APP02826,1,0.896
U02827,APP02827,0,0.8
U02828,APP02828,1,0.935
U02829,APP02829,1,0.874
U02830,APP02830,1,0.936
U02831,APP02831,1,0.93
U02832,APP02832,1,0.917
U02833,APP02833,1,0.912
U02834,APP02834,0,0.931
U02835,APP02835,1,0.924
U02836,APP02836,1,0.875
U02837,APP02837,1,0.95
U02838,APP02838,1,0.894
U02839,APP02839,1,0.8
U02840,APP02840,1,0.9
U02841,APP02841,1,0.892
U02842,APP02842,1,0.852
U02843,APP02843,1,0.95
U02844,APP02844,1,0.904
U02845,APP02845,1,0.946
U02846,APP02846,1,0.91
U02847,APP02847,1,0.945
U02848,APP02848,1,0.782
U02849,APP02849,0,0.8
U02850,APP02850,1,0.95
U02851,APP02851,1,0.9
U02852,APP02852,1,0.882
U02853,APP02853,1,0.8
U02854,APP02854,1,0.9
U02855,APP02855,1,0.857
U02856,APP02856,1,0.894
U02857,APP02857,1,0.95
U02858,APP02858,1,0.901
U02859,APP02859,1,0.8
U02860,APP02860,1,0.8
U02861,APP02861,1,0.91
U02862,APP02862,1,0.908
U02863,APP02863,1,0.939
U02864,APP02864,1,0.928
U02865,APP02865,1,0.8
U02866,APP02866,1,0.925
U02867,APP02867,1,0.65
U02868,APP02868,1,0.945
U02869,APP02869,1,0.95
U02870,APP02870,1,0.888
U02871,APP02871,1,0.88
U02872,APP02872,1,0.928
U02873,APP02873,1,0.904
U02874,APP02874,1,0.91
U02875,APP02875,1,0.928
U02876,APP02876,1,0.947
U02877,APP02877,1,0.948
U02878,APP02878,1,0.928
U02879,APP02879,1,0.94
U02880,APP02880,1,0.932
U02881,APP02881,1,0.8
U02882,APP02882,1,0.896
U02883,APP02883,1,0.7
U02884,APP02884,1,0.919
U02885,APP02885,1,0.943
U02886,APP02886,1,0.92
U02887,APP02887,1,0.901
U02888,APP02888,1,0.904
U02889,APP02889,1,0.824
U02890,APP02890,0,0.922
U02891,APP02891,0,0.8
U02892,APP02892,1,0.856
U02893,APP02893,1,0.95
U02894,APP02894,1,0.747
U02895,APP02895,1,0.92
U02896,APP02896,0,0.8
U02897,APP02897,1,0.896
U02898,APP02898,1,0.909
U02899,APP02899,1,0.898
U02900,APP02900,1,0.895
U02901,APP02901,1,0.8
U02902,APP02902,1,0.895
U02903,APP02903,1,0.929
U02904,APP02904,1,0.8
U02905,APP02905,1,0.8
U02906,APP02906,1,0.95
U02907,APP02907,1,0.936
U02908,APP02908,1,0.8
U02909,APP02909,1,0.74
U02910,APP02910,1,0.8
U02911,APP02911,1,0.95
U02912,APP02912,1,0.884
U02913,APP02913,1,0.8
U02914,APP02914,1,0.774
U02915,APP02915,0,0.84
U02916,APP02916,1,0.922
U02917,APP02917,1,0.906
U02918,APP02918,1,0.945
U02919,APP02919,1,0.924
U02920,APP02920,1,0.95
U02921,APP02921,1,0.937
U02922,APP02922,1,0.8
U02923,APP02923,1,0.8
U02924,APP02924,1,0.898
U02925,APP02925,1,0.902
U02926,APP02926,1,0.904
U02927,APP02927,1,0.726
U02928,APP02928,0,0.882
U02929,APP02929,1,0.95
U02930,APP02930,1,0.934
U02931,APP02931,1,0.913
U02932,APP02932,1,0.8
U02933,APP02933,1,0.95
U02934,APP02934,1,0.941
U02935,APP02935,1,0.883
U02936,APP02936,1,0.902
U02937,APP02937,1,0.836
U02938,APP02938,0,0.836
U02939,APP02939,0,0.8
U02940,APP02940,1,0.943
U02941,APP02941,1,0.8
U02942,APP02942,1,0.8
U02943,APP02943,1,0.945
U02944,APP02944,0,0.873
U02945,APP02945,1,0.923
U02946,APP02946,1,0.95
U02947,APP02947,0,0.902
U02948,APP02948,0,0.8
U02949,APP02949,1,0.95
U02950,APP02950,1,0.915
U02951,APP02951,1,0.67
U02952,APP02952,1,0.8
U02953,APP02953,1,0.95
U02954,APP02954,1,0.95
U02955,APP02955,1,0.8
U02956,APP02956,1,0.934
U02957,APP02957,1,0.927
U02958,APP02958,1,0.932
U02959,APP02959,1,0.935
U02960,APP02960,1,0.921
U02961,APP02961,1,0.902
U02962,APP02962,1,0.925
U02963,APP02963,1,0.892
U02964,APP02964,0,0.909
U02965,APP02965,0,0.65
U02966,APP02966,0,0.8
U02967,APP02967,1,0.877
U02968,APP02968,1,0.912
U02969,APP02969,1,0.95
U02970,APP02970,1,0.896
U02971,APP02971,0,0.8
U02972,APP02972,1,0.95
U02973,APP02973,1,0.924
U02974,APP02974,1,0.93
U02975,APP02975,1,0.95
U02976,APP02976,1,0.91
U02977,APP02977,1,0.883
U02978,APP02978,1,0.904
U02979,APP02979,1,0.899
U02980,APP02980,1,0.938
U02981,APP02981,0,0.81
U02982,APP02982,1,0.935
U02983,APP02983,0,0.8
U02984,APP02984,1,0.95
U02985,APP02985,1,0.898
U02986,APP02986,1,0.896
U02987,APP02987,0,0.928
U02988,APP02988,1,0.883
U02989,APP02989,1,0.892
U02990,APP02990,1,0.942
U02991,APP02991,1,0.949
U02992,APP02992,1,0.934
U02993,APP02993,0,0.818
U02994,APP02994,1,0.886
U02995,APP02995,1,0.95
U02996,APP02996,1,0.95
U02997,APP02997,1,0.884
U02998,APP02998,1,0.946
U02999,APP02999,1,0.943
U03000,APP03000,1,0.922
U03001,APP03001,1,0.8
U03002,APP03002,1,0.942
U03003,APP03003,1,0.925
U03004,APP03004,1,0.924
U03005,APP03005,1,0.95
U03006,APP03006,1,0.93
U03007,APP03007,1,0.941
U03008,APP03008,1,0.915
U03009,APP03009,1,0.9
U03010,APP03010,1,0.931
U03011,APP03011,0,0.864
U03012,APP03012,1,0.8
U03013,APP03013,1,0.92
U03014,APP03014,1,0.945
U03015,APP03015,1,0.8
U03016,APP03016,0,0.754
U03017,APP03017,1,0.916
U03018,APP03018,1,0.8
U03019,APP03019,1,0.95
U03020,APP03020,1,0.91
U03021,APP03021,1,0.95
U03022,APP03022,1,0.902
U03023,APP03023,1,0.848
U03024,APP03024,1,0.905
U03025,APP03025,1,0.95
U03026,APP03026,1,0.89
U03027,APP03027,1,0.756
U03028,APP03028,1,0.95
U03029,APP03029,1,0.8
U03030,APP03030,1,0.95
U03031,APP03031,0,0.8
U03032,APP03032,1,0.752
U03033,APP03033,0,0.904
U03034,APP03034,1,0.95
U03035,APP03035,1,0.8
U03036,APP03036,1,0.8
U03037,APP03037,1,0.892
U03038,APP03038,1,0.8
U03039,APP03039,1,0.923
U03040,APP03040,1,0.95
U03041,APP03041,1,0.909
U03042,APP03042,1,0.942
U03043,APP03043,0,0.947
U03044,APP03044,1,0.893
U03045,APP03045,1,0.926
U03046,APP03046,1,0.916
U03047,APP03047,1,0.895
U03048,APP03048,1,0.905
U03049,APP03049,1,0.886
U03050,APP03050,1,0.93
U03051,APP03051,1,0.95
U03052,APP03052,1,0.95
U03053,APP03053,0,0.916
U03054,APP03054,1,0.888
U03055,APP03055,1,0.928
U03056,APP03056,1,0.95
U03057,APP03057,1,0.8
U03058,APP03058,1,0.875
U03059,APP03059,0,0.927
U03060,APP03060,1,0.914
U03061,APP03061,1,0.95
U03062,APP03062,1,0.8
U03063,APP03063,1,0.95
U03064,APP03064,1,0.782
U03065,APP03065,1,0.8
U03066,APP03066,1,0.8
U03067,APP03067,1,0.914
U03068,APP03068,1,0.95
U03069,APP03069,1,0.939
U03070,APP03070,1,0.859
U03071,APP03071,1,0.882
U03072,APP03072,1,0.95
U03073,APP03073,1,0.891
U03074,APP03074,0,0.884
U03075,APP03075,1,0.892
U03076,APP03076,1,0.881
U03077,APP03077,1,0.95
U03078,APP03078,0,0.8
U03079,APP03079,1,0.907
U03080,APP03080,1,0.868
U03081,APP03081,1,0.912
U03082,APP03082,1,0.941
U03083,APP03083,1,0.925
U03084,APP03084,1,0.8
U03085,APP03085,1,0.936
U03086,APP03086,1,0.938
U03087,APP03087,1,0.8
U03088,APP03088,1,0.94
U03089,APP03089,1,0.764
U03090,APP03090,1,0.95
U03091,APP03091,1,0.9
U03092,APP03092,1,0.908
U03093,APP03093,1,0.95
U03094,APP03094,1,0.939
U03095,APP03095,1,0.946
U03096,APP03096,1,0.859
U03097,APP03097,1,0.912
U03098,APP03098,1,0.927
U03099,APP03099,1,0.874
U03100,APP03100,1,0.945
U03101,APP03101,1,0.899
U03102,APP03102,1,0.8
U03103,APP03103,1,0.873
U03104,APP03104,1,0.895
U03105,APP03105,0,0.858
U03106,APP03106,1,0.861
U03107,APP03107,1,0.929
U03108,APP03108,1,0.854
U03109,APP03109,1,0.936
U03110,APP03110,1,0.93
U03111,APP03111,1,0.888
U03112,APP03112,1,0.924
U03113,APP03113,1,0.95
U03114,APP03114,1,0.866
U03115,APP03115,1,0.883
U03116,APP03116,1,0.924
U03117,APP03117,1,0.764
U03118,APP03118,1,0.95
U03119,APP03119,1,0.9
U03120,APP03120,1,0.805
U03121,APP03121,1,0.95
U03122,APP03122,1,0.872
U03123,APP03123,0,0.915
U03124,APP03124,1,0.922
U03125,APP03125,1,0.8
U03126,APP03126,1,0.933
U03127,APP03127,1,0.8
U03128,APP03128,1,0.65
U03129,APP03129,1,0.884
U03130,APP03130,0,0.908
U03131,APP03131,1,0.916
U03132,APP03132,1,0.898
U03133,APP03133,1,0.95
U03134,APP03134,1,0.932
U03135,APP03135,1,0.949
U03136,APP03136,1,0.854
U03137,APP03137,1,0.95
U03138,APP03138,0,0.876
U03139,APP03139,1,0.942
U03140,APP03140,1,0.928
U03141,APP03141,1,0.947
U03142,APP03142,1,0.84
U03143,APP03143,1,0.95
U03144,APP03144,1,0.939
U03145,APP03145,0,0.8
U03146,APP03146,1,0.916
U03147,APP03147,1,0.918
U03148,APP03148,1,0.888
U03149,APP03149,0,0.906
U03150,APP03150,1,0.904
U03151,APP03151,1,0.912
U03152,APP03152,1,0.922
U03153,APP03153,1,0.95
U03154,APP03154,1,0.925
U03155,APP03155,1,0.928
U03156,APP03156,1,0.852
U03157,APP03157,1,0.903
U03158,APP03158,1,0.95
U03159,APP03159,1,0.8
U03160,APP03160,1,0.949
U03161,APP03161,0,0.87
U03162,APP03162,1,0.934
U03163,APP03163,1,0.828
U03164,APP03164,1,0.922
U03165,APP03165,1,0.914
U03166,APP03166,1,0.935
U03167,APP03167,1,0.899
U03168,APP03168,1,0.883
U03169,APP03169,0,0.898
U03170,APP03170,1,0.927
U03171,APP03171,1,0.938
U03172,APP03172,1,0.935
U03173,APP03173,1,0.8
U03174,APP03174,1,0.896
U03175,APP03175,1,0.8
U03176,APP03176,1,0.776
U03177,APP03177,1,0.936
U03178,APP03178,1,0.8
U03179,APP03179,1,0.95
U03180,APP03180,1,0.8
U03181,APP03181,1,0.912
U03182,APP03182,1,0.8
U03183,APP03183,1,0.921
U03184,APP03184,1,0.92
U03185,APP03185,1,0.8
U03186,APP03186,1,0.917
U03187,APP03187,1,0.895
U03188,APP03188,1,0.948
U03189,APP03189,1,0.902
U03190,APP03190,1,0.756
U03191,APP03191,1,0.908
U03192,APP03192,1,0.95
U03193,APP03193,1,0.928
U03194,APP03194,1,0.936
U03195,APP03195,1,0.95
U03196,APP03196,1,0.8
U03197,APP03197,1,0.95
U03198,APP03198,1,0.94
U03199,APP03199,1,0.935
U03200,APP03200,1,0.95
U03201,APP03201,1,0.923
U03202,APP03202,1,0.804
U03203,APP03203,1,0.947
U03204,APP03204,1,0.65
U03205,APP03205,1,0.8
U03206,APP03206,1,0.95
U03207,APP03207,1,0.932
U03208,APP03208,1,0.916
U03209,APP03209,1,0.891
U03210,APP03210,1,0.8
U03211,APP03211,1,0.876
U03212,APP03212,1,0.924
U03213,APP03213,1,0.91
U03214,APP03214,1,0.8
U03215,APP03215,1,0.912
U03216,APP03216,1,0.934
U03217,APP03217,1,0.928
U03218,APP03218,1,0.943
U03219,APP03219,1,0.887
U03220,APP03220,1,0.9
U03221,APP03221,1,0.854
U03222,APP03222,1,0.939
U03223,APP03223,1,0.898
U03224,APP03224,1,0.94
U03225,APP03225,1,0.78
U03226,APP03226,1,0.948
U03227,APP03227,1,0.935
U03228,APP03228,1,0.896
U03229,APP03229,1,0.903
U03230,APP03230,1,0.8
U03231,APP03231,1,0.836
U03232,APP03232,1,0.94
U03233,APP03233,1,0.869
U03234,APP03234,1,0.95
U03235,APP03235,1,0.858
U03236,APP03236,1,0.918
U03237,APP03237,1,0.847
U03238,APP03238,1,0.904
U03239,APP03239,1,0.916
U03240,APP03240,1,0.928
U03241,APP03241,1,0.852
U03242,APP03242,1,0.8
U03243,APP03243,1,0.8
U03244,APP03244,1,0.905
U03245,APP03245,1,0.948
U03246,APP03246,1,0.894
U03247,APP03247,1,0.876
U03248,APP03248,0,0.904
U03249,APP03249,1,0.95
U03250,APP03250,1,0.939
U03251,APP03251,1,0.939
U03252,APP03252,1,0.904
U03253,APP03253,1,0.844
U03254,APP03254,1,0.904
U03255,APP03255,1,0.89
U03256,APP03256,1,0.65
U03257,APP03257,1,0.941
U03258,APP03258,1,0.936
U03259,APP03259,1,0.8
U03260,APP03260,1,0.916
U03261,APP03261,1,0.944
U03262,APP03262,1,0.911
U03263,APP03263,1,0.896
U03264,APP03264,1,0.907
U03265,APP03265,1,0.878
U03266,APP03266,1,0.95
U03267,APP03267,1,0.868
U03268,APP03268,1,0.922
U03269,APP03269,0,0.65
U03270,APP03270,1,0.95
U03271,APP03271,1,0.929
U03272,APP03272,1,0.95
U03273,APP03273,1,0.908
U03274,APP03274,1,0.928
U03275,APP03275,1,0.91
U03276,APP03276,1,0.934
U03277,APP03277,1,0.888
U03278,APP03278,1,0.95
U03279,APP03279,1,0.915
U03280,APP03280,1,0.919
U03281,APP03281,1,0.8
U03282,APP03282,0,0.919
U03283,APP03283,1,0.901
U03284,APP03284,1,0.8
U03285,APP03285,1,0.903
U03286,APP03286,1,0.896
U03287,APP03287,0,0.876
U03288,APP03288,1,0.8
U03289,APP03289,1,0.856
U03290,APP03290,0,0.922
U03291,APP03291,1,0.892
U03292,APP03292,1,0.903
U03293,APP03293,1,0.95
U03294,APP03294,1,0.914
U03295,APP03295,0,0.8
U03296,APP03296,1,0.922
U03297,APP03297,1,0.95
U03298,APP03298,1,0.91
U03299,APP03299,0,0.948
U03300,APP03300,1,0.915
U03301,APP03301,1,0.95
U03302,APP03302,1,0.95
U03303,APP03303,1,0.944
U03304,APP03304,1,0.926
U03305,APP03305,1,0.792
U03306,APP03306,1,0.945
U03307,APP03307,1,0.914
U03308,APP03308,1,0.91
U03309,APP03309,1,0.915
U03310,APP03310,1,0.674
U03311,APP03311,0,0.94
U03312,APP03312,1,0.8
U03313,APP03313,1,0.934
U03314,APP03314,1,0.95
U03315,APP03315,0,0.95
U03316,APP03316,1,0.91
U03317,APP03317,1,0.905
U03318,APP03318,0,0.95
U03319,APP03319,1,0.924
U03320,APP03320,1,0.921
U03321,APP03321,1,0.938
U03322,APP03322,1,0.858
U03323,APP03323,1,0.922
U03324,APP03324,1,0.918
U03325,APP03325,1,0.912
U03326,APP03326,1,0.936
U03327,APP03327,1,0.93
U03328,APP03328,1,0.911
U03329,APP03329,1,0.902
U03330,APP03330,1,0.94
U03331,APP03331,0,0.8
U03332,APP03332,0,0.934
U03333,APP03333,1,0.779
U03334,APP03334,1,0.944
U03335,APP03335,0,0.852
U03336,APP03336,1,0.8
U03337,APP03337,0,0.8
U03338,APP03338,1,0.65
U03339,APP03339,1,0.899
U03340,APP03340,1,0.95
U03341,APP03341,1,0.939
U03342,APP03342,1,0.936
U03343,APP03343,0,0.73
U03344,APP03344,1,0.907
U03345,APP03345,1,0.8
U03346,APP03346,0,0.65
U03347,APP03347,1,0.898
U03348,APP03348,1,0.95
U03349,APP03349,1,0.939
U03350,APP03350,1,0.8
U03351,APP03351,0,0.8
U03352,APP03352,1,0.95
U03353,APP03353,1,0.896
U03354,APP03354,1,0.95
U03355,APP03355,0,0.846
U03356,APP03356,1,0.95
U03357,APP03357,1,0.946
U03358,APP03358,1,0.924
U03359,APP03359,1,0.946
U03360,APP03360,1,0.95
U03361,APP03361,1,0.9
U03362,APP03362,1,0.95
U03363,APP03363,1,0.95
U03364,APP03364,1,0.88
U03365,APP03365,1,0.904
U03366,APP03366,0,0.916
U03367,APP03367,1,0.95
U03368,APP03368,1,0.95
U03369,APP03369,1,0.8
U03370,APP03370,1,0.853
U03371,APP03371,1,0.948
U03372,APP03372,1,0.912
U03373,APP03373,1,0.928
U03374,APP03374,1,0.928
U03375,APP03375,1,0.935
U03376,APP03376,1,0.938
U03377,APP03377,1,0.899
U03378,APP03378,1,0.937
U03379,APP03379,0,0.88
U03380,APP03380,1,0.867
U03381,APP03381,0,0.91
U03382,APP03382,1,0.8
U03383,APP03383,1,0.914
U03384,APP03384,0,0.8
U03385,APP03385,0,0.8
U03386,APP03386,1,0.786
U03387,APP03387,1,0.898
U03388,APP03388,1,0.894
U03389,APP03389,1,0.875
U03390,APP03390,1,0.908
U03391,APP03391,1,0.918
U03392,APP03392,1,0.65
U03393,APP03393,1,0.8
U03394,APP03394,1,0.926
U03395,APP03395,1,0.903
U03396,APP03396,0,0.921
U03397,APP03397,0,0.8
U03398,APP03398,1,0.908
U03399,APP03399,1,0.892
U03400,APP03400,1,0.923
U03401,APP03401,1,0.924
U03402,APP03402,0,0.928
U03403,APP03403,1,0.91
U03404,APP03404,1,0.919
U03405,APP03405,1,0.8
U03406,APP03406,1,0.922
U03407,APP03407,1,0.925
U03408,APP03408,1,0.932
U03409,APP03409,1,0.931
U03410,APP03410,0,0.8
U03411,APP03411,1,0.914
U03412,APP03412,0,0.778
U03413,APP03413,1,0.912
U03414,APP03414,1,0.871
U03415,APP03415,1,0.912
U03416,APP03416,0,0.882
U03417,APP03417,1,0.924
U03418,APP03418,1,0.95
U03419,APP03419,0,0.945
U03420,APP03420,0,0.924
U03421,APP03421,1,0.95
U03422,APP03422,1,0.909
U03423,APP03423,1,0.904
U03424,APP03424,1,0.901
U03425,APP03425,1,0.893
U03426,APP03426,1,0.914
U03427,APP03427,1,0.891
U03428,APP03428,1,0.918
U03429,APP03429,1,0.942
U03430,APP03430,1,0.907
U03431,APP03431,1,0.8
U03432,APP03432,1,0.903
U03433,APP03433,1,0.908
U03434,APP03434,1,0.95
U03435,APP03435,1,0.939
U03436,APP03436,1,0.95
U03437,APP03437,1,0.828
U03438,APP03438,0,0.8
U03439,APP03439,1,0.95
U03440,APP03440,1,0.942
U03441,APP03441,1,0.82
U03442,APP03442,1,0.793
U03443,APP03443,1,0.95
U03444,APP03444,0,0.895
U03445,APP03445,1,0.944
U03446,APP03446,1,0.936
U03447,APP03447,1,0.95
U03448,APP03448,1,0.916
U03449,APP03449,1,0.935
U03450,APP03450,1,0.8
U03451,APP03451,0,0.948
U03452,APP03452,1,0.94
U03453,APP03453,1,0.925
U03454,APP03454,1,0.8
U03455,APP03455,1,0.9
U03456,APP03456,1,0.776
U03457,APP03457,0,0.912
U03458,APP03458,0,0.788
U03459,APP03459,1,0.896
U03460,APP03460,0,0.933
U03461,APP03461,1,0.936
U03462,APP03462,1,0.932
U03463,APP03463,0,0.709
U03464,APP03464,1,0.921
U03465,APP03465,1,0.95
U03466,APP03466,1,0.923
U03467,APP03467,1,0.95
U03468,APP03468,1,0.891
U03469,APP03469,1,0.8
U03470,APP03470,1,0.84
U03471,APP03471,1,0.933
U03472,APP03472,1,0.903
U03473,APP03473,1,0.908
U03474,APP03474,1,0.912
U03475,APP03475,1,0.938
U03476,APP03476,1,0.8
U03477,APP03477,1,0.889
U03478,APP03478,1,0.936
U03479,APP03479,1,0.95
U03480,APP03480,1,0.936
U03481,APP03481,1,0.95
U03482,APP03482,1,0.89
U03483,APP03483,1,0.909
U03484,APP03484,1,0.65
U03485,APP03485,1,0.8
U03486,APP03486,1,0.918
U03487,APP03487,1,0.908
U03488,APP03488,1,0.934
U03489,APP03489,1,0.95
U03490,APP03490,1,0.916
U03491,APP03491,1,0.8
U03492,APP03492,1,0.89
U03493,APP03493,1,0.943
U03494,APP03494,0,0.907
U03495,APP03495,1,0.8
U03496,APP03496,1,0.921
U03497,APP03497,1,0.892
U03498,APP03498,1,0.95
U03499,APP03499,1,0.884
U03500,APP03500,1,0.925
U03501,APP03501,1,0.887
U03502,APP03502,1,0.913
U03503,APP03503,1,0.876
U03504,APP03504,1,0.895
U03505,APP03505,1,0.8
U03506,APP03506,1,0.914
U03507,APP03507,1,0.944
U03508,APP03508,1,0.95
U03509,APP03509,1,0.9
U03510,APP03510,1,0.914
U03511,APP03511,1,0.944
U03512,APP03512,0,0.8
U03513,APP03513,1,0.79
U03514,APP03514,1,0.928
U03515,APP03515,1,0.95
U03516,APP03516,0,0.852
U03517,APP03517,1,0.95
U03518,APP03518,1,0.8
U03519,APP03519,1,0.8
U03520,APP03520,1,0.771
U03521,APP03521,1,0.939
U03522,APP03522,1,0.896
U03523,APP03523,1,0.941
U03524,APP03524,0,0.949
U03525,APP03525,1,0.771
U03526,APP03526,1,0.904
U03527,APP03527,1,0.896
U03528,APP03528,1,0.91
U03529,APP03529,1,0.95
U03530,APP03530,1,0.95
U03531,APP03531,1,0.8
U03532,APP03532,1,0.95
U03533,APP03533,1,0.8
U03534,APP03534,0,0.88
U03535,APP03535,1,0.911
U03536,APP03536,1,0.939
U03537,APP03537,1,0.8
U03538,APP03538,1,0.92
U03539,APP03539,1,0.8
U03540,APP03540,1,0.877
U03541,APP03541,1,0.95
U03542,APP03542,1,0.916
U03543,APP03543,0,0.774
U03544,APP03544,1,0.838
U03545,APP03545,0,0.95
U03546,APP03546,1,0.903
U03547,APP03547,1,0.938
U03548,APP03548,1,0.65
U03549,APP03549,1,0.924
U03550,APP03550,1,0.65
U03551,APP03551,1,0.8
U03552,APP03552,1,0.896
U03553,APP03553,1,0.95
U03554,APP03554,0,0.881
U03555,APP03555,1,0.937
U03556,APP03556,1,0.908
U03557,APP03557,1,0.95
U03558,APP03558,1,0.927
U03559,APP03559,1,0.939
U03560,APP03560,1,0.95
U03561,APP03561,1,0.932
U03562,APP03562,0,0.912
U03563,APP03563,1,0.922
U03564,APP03564,1,0.8
U03565,APP03565,1,0.8
U03566,APP03566,1,0.8
U03567,APP03567,1,0.95
U03568,APP03568,1,0.936
U03569,APP03569,1,0.902
U03570,APP03570,1,0.927
U03571,APP03571,1,0.95
U03572,APP03572,1,0.8
U03573,APP03573,0,0.904
U03574,APP03574,0,0.88
U03575,APP03575,0,0.8
U03576,APP03576,1,0.924
U03577,APP03577,1,0.914
U03578,APP03578,1,0.88
U03579,APP03579,0,0.729
U03580,APP03580,1,0.829
U03581,APP03581,1,0.928
U03582,APP03582,1,0.9
U03583,APP03583,1,0.9
U03584,APP03584,1,0.888
U03585,APP03585,1,0.8
U03586,APP03586,1,0.95
U03587,APP03587,1,0.909
U03588,APP03588,1,0.945
U03589,APP03589,1,0.926
U03590,APP03590,1,0.912
U03591,APP03591,0,0.949
U03592,APP03592,1,0.95
U03593,APP03593,1,0.9
U03594,APP03594,1,0.95
U03595,APP03595,1,0.936
U03596,APP03596,1,0.8
U03597,APP03597,1,0.728
U03598,APP03598,1,0.925
U03599,APP03599,1,0.944
U03600,APP03600,1,0.923
U03601,APP03601,1,0.894
U03602,APP03602,1,0.86
U03603,APP03603,1,0.92
U03604,APP03604,1,0.8
U03605,APP03605,1,0.95
U03606,APP03606,1,0.945
U03607,APP03607,1,0.8
U03608,APP03608,1,0.894
U03609,APP03609,1,0.8
U03610,APP03610,1,0.888
U03611,APP03611,1,0.932
U03612,APP03612,1,0.896
U03613,APP03613,1,0.948
U03614,APP03614,1,0.734
U03615,APP03615,1,0.8
U03616,APP03616,1,0.92
U03617,APP03617,1,0.8
U03618,APP03618,1,0.8
U03619,APP03619,1,0.926
U03620,APP03620,1,0.908
U03621,APP03621,0,0.67
U03622,APP03622,1,0.898
U03623,APP03623,0,0.893
U03624,APP03624,1,0.884
U03625,APP03625,1,0.939
U03626,APP03626,1,0.8
U03627,APP03627,1,0.941
U03628,APP03628,1,0.917
U03629,APP03629,1,0.95
U03630,APP03630,0,0.893
U03631,APP03631,1,0.8
U03632,APP03632,0,0.95
U03633,APP03633,1,0.8
U03634,APP03634,1,0.875
U03635,APP03635,1,0.904
U03636,APP03636,1,0.894
U03637,APP03637,1,0.94
U03638,APP03638,1,0.935
U03639,APP03639,1,0.902
U03640,APP03640,1,0.766
U03641,APP03641,1,0.912
U03642,APP03642,1,0.918
U03643,APP03643,1,0.8
U03644,APP03644,1,0.718
U03645,APP03645,1,0.8
U03646,APP03646,1,0.65
U03647,APP03647,1,0.944
U03648,APP03648,0,0.889
U03649,APP03649,0,0.95
U03650,APP03650,1,0.95
U03651,APP03651,1,0.898
U03652,APP03652,1,0.945
U03653,APP03653,0,0.916
U03654,APP03654,1,0.916
U03655,APP03655,1,0.917
U03656,APP03656,1,0.904
U03657,APP03657,1,0.916
U03658,APP03658,1,0.892
U03659,APP03659,1,0.95
U03660,APP03660,0,0.896
U03661,APP03661,1,0.868
U03662,APP03662,1,0.919
U03663,APP03663,1,0.874
U03664,APP03664,1,0.763
U03665,APP03665,1,0.914
U03666,APP03666,1,0.881
U03667,APP03667,1,0.918
U03668,APP03668,0,0.898
U03669,APP03669,1,0.901
U03670,APP03670,1,0.933
U03671,APP03671,1,0.8
U03672,APP03672,1,0.923
U03673,APP03673,1,0.912
U03674,APP03674,1,0.947
U03675,APP03675,1,0.856
U03676,APP03676,1,0.8
U03677,APP03677,1,0.944
U03678,APP03678,1,0.95
U03679,APP03679,1,0.884
U03680,APP03680,1,0.852
U03681,APP03681,1,0.929
U03682,APP03682,1,0.8
U03683,APP03683,1,0.928
U03684,APP03684,1,0.907
U03685,APP03685,1,0.852
U03686,APP03686,1,0.8
U03687,APP03687,0,0.928
U03688,APP03688,1,0.948
U03689,APP03689,1,0.934
U03690,APP03690,1,0.928
U03691,APP03691,1,0.898
U03692,APP03692,1,0.8
U03693,APP03693,1,0.95
U03694,APP03694,1,0.868
U03695,APP03695,1,0.95
U03696,APP03696,1,0.932
U03697,APP03697,1,0.917
U03698,APP03698,1,0.943
U03699,APP03699,1,0.922
U03700,APP03700,0,0.936
U03701,APP03701,1,0.92
U03702,APP03702,1,0.828
U03703,APP03703,1,0.9
U03704,APP03704,1,0.915
U03705,APP03705,1,0.8
U03706,APP03706,1,0.95
U03707,APP03707,1,0.95
U03708,APP03708,1,0.922
U03709,APP03709,1,0.888
U03710,APP03710,0,0.924
U03711,APP03711,1,0.871
U03712,APP03712,0,0.912
U03713,APP03713,1,0.918
U03714,APP03714,0,0.95
U03715,APP03715,1,0.916
U03716,APP03716,1,0.882
U03717,APP03717,1,0.9
U03718,APP03718,0,0.773
U03719,APP03719,1,0.936
U03720,APP03720,1,0.94
U03721,APP03721,1,0.95
U03722,APP03722,1,0.905
U03723,APP03723,1,0.925
U03724,APP03724,1,0.8
U03725,APP03725,1,0.922
U03726,APP03726,1,0.884
